id,y_true,y_pred,absolute_error
1733492249.202098,84.0,89.71492416622802,5.714924166228016
1733492254.207953,200.0,213.14742258000928,13.147422580009277
1733492259.21454,143.0,148.51142279139378,5.511422791393784
1733492264.220453,89.0,104.84810035955931,15.84810035955931
1733492269.22636,175.0,161.9656748609131,13.034325139086889
1733492274.232309,53.0,70.25561445758912,17.255614457589118
1733492279.238174,131.0,131.30770405424113,0.30770405424112823
1733492284.244082,93.0,110.31588575350975,17.315885753509747
1733492289.250183,92.0,68.60848883012494,23.39151116987506
1733492294.256057,113.0,89.82529722565961,23.17470277434039
1733492299.261926,60.0,44.58875369078533,15.411246309214668
1733492304.267821,221.0,213.48674638759786,7.5132536124021385
1733492309.273727,137.0,122.97909457219619,14.020905427803811
1733492314.279518,274.0,298.05092269951217,24.05092269951217
1733492319.28553,160.0,191.55064283770108,31.550642837701076
1733492324.29137,129.0,153.78860519805153,24.788605198051528
1733492329.297296,166.0,139.83378336665592,26.166216633344078
1733492334.303176,275.0,251.06282527555496,23.937174724445043
1733492339.30916,310.0,313.4483285290019,3.4483285290019126
1733492344.315042,150.0,139.05107092105905,10.94892907894095
1733492349.321383,214.0,227.23692719236718,13.236927192367176
1733492354.327557,59.0,58.032809412291265,0.9671905877087354
1733492359.333459,52.0,54.620001781167424,2.6200017811674243
1733492364.339317,89.0,64.20974640241445,24.790253597585547
1733492369.345291,51.0,95.00721391641933,44.00721391641933
1733492374.351233,69.0,74.79701164712579,5.797011647125785
1733492379.357412,55.0,24.179450776731585,30.820549223268415
1733492384.363304,138.0,115.07269213799752,22.92730786200248
1733492389.369167,71.0,62.26140746245377,8.738592537546232
1733492394.375054,242.0,238.73667708369294,3.263322916307061
1733492399.381006,120.0,116.30937050236909,3.6906294976309084
1733492404.387714,109.0,91.25755762850639,17.74244237149361
1733492409.393713,185.0,177.6890363069105,7.310963693089491
1733492414.399656,164.0,182.01795496691147,18.017954966911475
1733492419.405636,55.0,36.6862837144419,18.3137162855581
1733492424.41159,110.0,75.32670409012613,34.67329590987387
1733492429.41815,144.0,120.0486884231512,23.951311576848795
1733492434.42413,124.0,128.74405955895037,4.744059558950369
1733492439.430493,129.0,110.16565859100663,18.834341408993367
1733492444.436594,173.0,184.9406867638198,11.940686763819798
1733492449.442846,220.0,208.88177298227987,11.11822701772013
1733492454.448815,74.0,49.01751095095332,24.982489049046677
1733492459.454902,69.0,48.485013059506606,20.514986940493394
1733492464.460912,268.0,263.7101698634984,4.289830136501621
1733492469.467124,265.0,252.20370294598231,12.796297054017685
1733492474.473076,75.0,97.14066413781389,22.140664137813886
1733492479.479079,116.0,97.12049723914748,18.879502760852517
1733492484.485384,146.0,133.839890763701,12.160109236299007
1733492489.491336,146.0,156.98170076764646,10.981700767646458
1733492494.497312,63.0,74.6973765597009,11.6973765597009
1733492499.503416,232.0,225.093918310424,6.906081689576013
1733492504.509778,63.0,73.42933824328935,10.42933824328935
1733492509.516199,65.0,67.864135365344,2.864135365343998
1733492514.522708,155.0,168.2971733382378,13.297173338237798
1733492519.528756,258.0,261.41203083957475,3.4120308395747543
1733492524.534889,283.0,284.82262736485154,1.8226273648515416
1733492529.541293,102.0,98.2763258305528,3.723674169447193
1733492534.547361,148.0,132.8049484361482,15.195051563851791
1733492539.553433,72.0,64.62972837663365,7.3702716233663494
1733492544.559476,206.0,170.6250053910528,35.37499460894719
1733492549.565915,206.0,196.20558859329486,9.794411406705137
1733492554.572481,144.0,164.13263297709403,20.132632977094033
1733492559.578666,75.0,47.89042494138983,27.10957505861017
1733492564.584734,288.0,307.41451565223963,19.41451565223963
1733492569.590879,118.0,108.27954024449045,9.720459755509552
1733492574.59685,77.0,94.64691960870223,17.646919608702234
1733492579.602706,124.0,107.11859148474352,16.88140851525648
1733492584.608663,161.0,169.3914473577822,8.391447357782198
1733492589.614881,97.0,100.26454648167915,3.2645464816791474
1733492594.62082,280.0,281.5102029631524,1.5102029631523806
1733492599.626868,42.0,8.035842555267486,33.964157444732514
1733492604.633156,118.0,119.65926941315003,1.659269413150028
1733492609.640207,103.0,109.80020382212314,6.800203822123137
1733492614.646305,77.0,81.54588726150917,4.545887261509165
1733492619.652596,142.0,132.35529980167038,9.644700198329616
1733492624.658016,71.0,69.63935831246741,1.360641687532592
1733492629.664495,93.0,94.68716015972797,1.6871601597279664
1733492634.670507,67.0,115.43543479601604,48.43543479601604
1733492639.676382,168.0,132.6881257738542,35.31187422614579
1733492644.682559,72.0,54.859259924115975,17.140740075884025
1733492649.690203,71.0,46.29298345671565,24.707016543284347
1733492654.701317,151.0,182.0378496191329,31.037849619132913
1733492659.708736,200.0,183.18583025924698,16.814169740753016
1733492664.716823,310.0,303.5789870106711,6.421012989328915
1733492669.722792,172.0,176.8235757035849,4.823575703584908
1733492674.728702,96.0,117.69703198809539,21.69703198809539
1733492679.734934,274.0,241.34428861793415,32.655711382065846
1733492684.740892,72.0,83.99359582537632,11.993595825376318
1733492689.746921,42.0,13.849068380887132,28.150931619112868
1733492694.753115,214.0,221.14257627451244,7.142576274512436
1733492699.75915,163.0,140.2674865570836,22.7325134429164
1733492704.764975,244.0,226.6085092098271,17.391490790172895
1733492709.771088,236.0,214.56585647321378,21.434143526786215
1733492714.777139,201.0,182.1061383026089,18.89386169739109
1733492719.783147,111.0,101.82749365408165,9.17250634591835
1733492724.789205,246.0,256.1232276124512,10.123227612451217
1733492729.795112,310.0,312.9689519202912,2.968951920291204
1733492734.800998,113.0,103.53018774987727,9.469812250122729
1733492739.807208,170.0,130.47589949608533,39.52410050391467
1733492744.813191,104.0,118.29546424816968,14.29546424816968
1733492749.819047,116.0,132.74054510519755,16.740545105197555
1733492754.824996,237.0,217.32552414241982,19.674475857580177
1733492759.830852,189.0,212.5193176174521,23.51931761745209
1733492764.832887,142.0,136.36010690776368,5.639893092236321
1733492769.838857,59.0,85.27667233161407,26.276672331614066
1733492774.844818,52.0,75.34439912968423,23.344399129684234
1733492779.85076,60.0,95.15154598956647,35.15154598956647
1733492784.856718,170.0,187.98703874879024,17.98703874879024
1733492789.862524,88.0,83.53073572856127,4.469264271438732
1733492794.868453,116.0,92.9008765152564,23.0991234847436
1733492799.874684,71.0,101.72689907315636,30.72689907315636
1733492804.880692,120.0,123.38227741969794,3.3822774196979424
1733492809.886597,84.0,125.84830393002031,41.84830393002031
1733492814.892541,170.0,152.89844282818277,17.101557171817234
1733492819.898659,61.0,42.90208586492294,18.097914135077062
1733492824.90465,201.0,198.0815164458372,2.9184835541628047
1733492829.910949,92.0,103.49882797357824,11.498827973578244
1733492834.913977,168.0,170.655694125172,2.6556941251720048
1733492839.92007,170.0,157.23741425089156,12.762585749108439
1733492844.926066,144.0,132.0924259478031,11.907574052196907
1733492849.93199,102.0,98.29439429813927,3.7056057018607333
1733492854.938071,42.0,36.9290560457963,5.070943954203699
1733492859.944148,102.0,88.99053023345432,13.009469766545678
1733492864.949972,192.0,195.291282859971,3.2912828599710053
1733492869.952543,53.0,69.95751981914974,16.957519819149738
1733492874.958491,61.0,95.11551659220663,34.11551659220663
1733492879.964469,233.0,213.26703882396612,19.732961176033882
1733492884.970438,83.0,57.40150218826322,25.598497811736777
1733492889.976548,270.0,246.68800298790015,23.31199701209985
1733492894.982484,118.0,114.435488051763,3.564511948236998
1733492899.988302,131.0,115.2930589555131,15.706941044486896
1733492904.99426,69.0,85.82021012598328,16.82021012598328
1733492910.000505,84.0,66.65945304015999,17.34054695984001
1733492915.006603,160.0,165.1300263236148,5.1300263236148
1733492920.012876,50.0,89.8786978991941,39.878697899194094
1733492925.019866,160.0,175.12733248638068,15.12733248638068
1733492930.026225,259.0,236.59282218814346,22.407177811856542
1733492935.032254,154.0,165.04746093630905,11.04746093630905
1733492940.038285,202.0,227.15555202322662,25.15555202322662
1733492945.044191,78.0,87.7228291397921,9.722829139792097
1733492950.050508,138.0,95.68792063397808,42.31207936602192
1733492955.056309,252.0,264.14397611222654,12.14397611222654
1733492960.062237,202.0,198.5504625955188,3.449537404481191
1733492965.068242,265.0,271.89395233444145,6.893952334441451
1733492970.074596,155.0,148.9167763210993,6.083223678900708
1733492975.080626,113.0,128.47708545720985,15.477085457209853
1733492980.08756,109.0,95.68186598065523,13.318134019344768
1733492985.09356,139.0,119.69162020813192,19.308379791868077
1733492990.099624,200.0,197.22303599540155,2.7769640045984545
1733492995.10545,131.0,133.0328082249862,2.032808224986212
1733493000.111527,233.0,265.41963987603333,32.41963987603333
1733493005.118927,233.0,286.29055580690493,53.29055580690493
1733493010.125267,118.0,112.34229446802198,5.657705531978024
1733493015.131582,200.0,248.0471967666897,48.047196766689694
1733493020.137517,78.0,89.22547858999606,11.225478589996058
1733493025.143605,151.0,124.91546687461818,26.084533125381824
1733493030.149518,212.0,189.66989189181717,22.330108108182827
1733493035.155585,84.0,93.80963370516102,9.80963370516102
1733493040.16174,321.0,327.0192117004269,6.019211700426922
1733493045.167706,122.0,138.8878004779846,16.887800477984598
1733493050.173547,90.0,94.70286095432948,4.702860954329481
1733493055.179509,96.0,98.89619350696621,2.8961935069662132
1733493060.185384,53.0,81.99845616651054,28.998456166510536
1733493065.191234,277.0,263.3532650943921,13.6467349056079
1733493070.197365,37.0,43.01154184748158,6.011541847481581
1733493075.20321,91.0,91.13120451533787,0.13120451533787048
1733493080.208984,91.0,62.519791468220646,28.480208531779354
1733493085.214924,114.0,88.02358472798517,25.976415272014833
1733493090.220919,168.0,145.31446841687637,22.685531583123634
1733493095.227077,336.0,336.57987918612235,0.5798791861223549
1733493100.233556,84.0,63.411124129090794,20.588875870909206
1733493105.23946,172.0,182.46001325368957,10.460013253689567
1733493110.245469,219.0,232.5340506847576,13.534050684757602
1733493115.251454,308.0,349.85721654455597,41.85721654455597
1733493120.257302,113.0,103.74728581711601,9.252714182883992
1733493125.263173,321.0,372.47722225379454,51.47722225379454
1733493130.269225,245.0,228.9785561548783,16.021443845121695
1733493135.275225,88.0,77.86162340204906,10.138376597950938
1733493140.281155,215.0,204.5380985097995,10.46190149020049
1733493145.287002,108.0,104.67981320551463,3.320186794485366
1733493150.292882,94.0,124.0101626594509,30.0101626594509
1733493155.298851,245.0,254.23566081489494,9.235660814894942
1733493160.304901,51.0,55.610252634645164,4.610252634645164
1733493165.310786,103.0,104.45538821975971,1.4553882197597119
1733493170.316686,85.0,112.45278578336253,27.45278578336253
1733493175.322508,53.0,50.6081700730968,2.391829926903199
1733493180.328282,182.0,137.43648510286,44.56351489714001
1733493185.334294,101.0,112.33141277399311,11.331412773993108
1733493190.340374,70.0,31.986811103228924,38.01318889677108
1733493195.346265,131.0,110.13364375302493,20.866356246975073
1733493200.352175,51.0,43.4794185455134,7.520581454486603
1733493205.358104,297.0,285.1383306508896,11.8616693491104
1733493210.363973,144.0,157.62302012383012,13.623020123830116
1733493215.369505,39.0,36.42083953798063,2.5791604620193667
1733493220.375606,141.0,157.69258975987515,16.692589759875148
1733493225.381703,131.0,133.7347918140961,2.7347918140960985
1733493230.388039,78.0,30.930308676523822,47.06969132347618
1733493235.393947,103.0,79.96332728110906,23.03667271889094
1733493240.399765,208.0,210.2030460885695,2.2030460885694936
1733493245.405718,49.0,73.15708274011197,24.157082740111974
1733493250.411742,180.0,146.846429760502,33.15357023949801
1733493255.417738,39.0,9.72162733352949,29.27837266647051
1733493260.423654,101.0,95.45042346218598,5.549576537814019
1733493265.429812,146.0,200.49490440650953,54.494904406509534
1733493270.435879,52.0,86.97821719032453,34.97821719032453
